"zipcode","neighborhood","dayofweek","hour","temperature","rain","regression","xgb"
"11427","Southeast Queens",4,10,22,0,2,1
"10467","Bronx Park and Fordham",4,10,22,0,7,6
"10468","Bronx Park and Fordham",4,10,22,0,10,8
"10107","Chelsea and Clinton",4,10,22,0,2,2
"10312","South Shore",4,10,22,0,4,4
"11419","Southwest Queens",4,10,22,0,2,1
"10469","Northeast Bronx",4,10,22,0,1,1
"10036","Chelsea and Clinton",4,10,22,0,668,683
"10470","Northeast Bronx",4,10,22,0,1,1
"10025","Upper West Side",4,10,22,0,552,515
"10112","Chelsea and Clinton",4,10,22,0,22,21
"10001","Chelsea and Clinton",4,10,22,0,984,989
"10471","Kingsbridge and Riverdale",4,10,22,0,2,2
"10003","Lower East Side",4,10,22,0,805,845
"10472","Southeast Bronx",4,10,22,0,5,5
"11413","Southeast Queens",4,10,22,0,1,1
"10026","Central Harlem",4,10,22,0,88,89
"10115","Upper West Side",4,10,22,0,2,2
"10473","Southeast Bronx",4,10,22,0,3,2
"10006","Lower Manhattan",4,10,22,0,58,49
"10474","Hunts Point and Mott Haven",4,10,22,0,2,2
"10013","Greenwich Village and Soho",4,10,22,0,438,414
"10038","Lower Manhattan",4,10,22,0,159,161
"10124","Chelsea and Clinton",4,10,22,0,5,5
"11434","Jamaica",4,10,22,0,2,1
"10128","Upper East Side",4,10,22,0,568,571
"10475","Northeast Bronx",4,10,22,0,2,1
"10153","Upper East Side",4,11,23,0,12,13
"11003","Southeast Queens",4,11,23,0,1,1
"11371","La Guardia Airport",4,11,23,0,33,23
"11004","Southeast Queens",4,11,23,0,2,1
"11428","Southeast Queens",4,11,23,0,1,1
"11365","Central Queens",4,11,23,0,1,2
"10458","Bronx Park and Fordham",4,11,23,0,12,10
"10457","Central Bronx",4,11,23,0,9,8
"10154","Upper East Side",4,11,23,0,13,12
"11005","Southeast Queens",4,11,23,0,3,1
"11101","Northwest Queens",4,11,23,0,93,88
"10028","Upper East Side",4,11,23,0,647,643
"10014","Greenwich Village and Soho",4,11,23,0,394,391
"11102","Northwest Queens",4,11,23,0,35,37
"11439","Jamaica",4,11,23,0,3,2
"10155","Upper East Side",4,11,23,0,28,25
"11103","Northwest Queens",4,11,23,0,45,39
"11361","Northeast Queens",4,11,23,0,2,1
"10007","Lower Manhattan",4,11,23,0,183,187
"11104","Northwest Queens",4,11,23,0,26,23
"11238","Central Brooklyn",4,11,23,0,31,28
"11105","Northwest Queens",4,11,23,0,15,15
"10016","Gramercy Park and Murray Hill",4,11,23,0,1079,1086
"10029","East Harlem",4,11,23,0,227,225
"10168","Chelsea and Clinton",4,11,23,0,14,13
"11106","Northwest Queens",4,11,23,0,47,50
"10023","Upper West Side",4,11,23,0,771,816
"10203","Lower Manhattan",4,11,23,0,6,9
"11120","Northwest Queens",4,11,23,0,1,1
"11231","Northwest Brooklyn",4,11,23,0,41,38
"11237","Bushwick and Williamsburg",4,11,23,0,10,10
"10270","Lower Manhattan",4,11,23,0,11,10
"10030","Central Harlem",4,11,23,0,26,21
"11418","Southwest Queens",4,11,23,0,1,1
"11420","Southwest Queens",4,11,23,0,1,1
"11204","Borough Park",4,11,23,0,1,1
"11205","Northwest Brooklyn",4,11,23,0,36,34
"10275","Lower Manhattan",4,11,23,0,2,1
"11423","Jamaica",4,11,23,0,1,1
"11414","Southwest Queens",4,11,23,0,1,1
"11206","Bushwick and Williamsburg",4,11,23,0,20,18
"10031","Inwood and Washington Heights",4,11,23,0,41,44
"11385","West Central Queens",4,11,23,0,3,2
"11207","East New York and New Lots",4,11,23,0,7,7
"11416","Southwest Queens",4,11,23,0,1,0
"11364","Northeast Queens",4,11,23,0,1,1
"11429","Southeast Queens",4,11,23,0,2,1
"10278","Lower Manhattan",4,11,23,0,3,4
"10017","Gramercy Park and Murray Hill",4,11,23,0,684,630
"10280","Lower Manhattan",4,11,23,0,41,39
"10460","Central Bronx",4,11,23,0,4,4
"11360","North Queens",4,11,23,0,1,0
"11201","Northwest Brooklyn",4,11,23,0,177,168
"10281","Lower Manhattan",4,11,23,0,45,36
"11210","Flatbush",4,11,23,0,5,2
"10032","Inwood and Washington Heights",4,11,23,0,49,46
"11367","Central Queens",4,11,23,0,2,1
"11211","Greenpoint",4,11,23,0,76,70
"11212","Central Brooklyn",4,11,23,0,2,1
"11239","Canarsie and Flatlands",4,11,23,0,2,3
"10009","Lower East Side",4,11,23,0,328,349
"11213","Central Brooklyn",4,11,23,0,5,7
"11432","Jamaica",4,11,23,0,4,4
"11374","West Central Queens",4,11,23,0,6,6
"10004","Lower Manhattan",4,11,23,0,108,103
"11214","Southwest Brooklyn",4,11,23,0,2,1
"10012","Greenwich Village and Soho",4,11,23,0,438,472
"10301","Stapleton and St. George",4,11,23,0,2,0
"11411","Southeast Queens",4,11,23,0,1,1
"11215","Northwest Brooklyn",4,11,23,0,42,38
"10033","Inwood and Washington Heights",4,11,23,0,26,23
"10018","Chelsea and Clinton",4,11,23,0,565,528
"11209","Southwest Brooklyn",4,11,23,0,3,2
"11363","Northeast Queens",4,11,23,0,2,0
"11216","Central Brooklyn",4,11,23,0,17,19
"11225","Flatbush",4,11,23,0,5,7
"11218","Borough Park",4,11,23,0,5,5
"11430","JFK Airport",4,11,23,0,983.186049754,1016.16503675
"10308","South Shore",4,11,23,0,4,2
"10303","Port Richmond",4,11,23,0,1,1
"11219","Borough Park",4,11,23,0,1,1
"10034","Inwood and Washington Heights",4,11,23,0,29,25
"10304","Stapleton and St. George",4,11,23,0,2,2
"11220","Sunset Park",4,11,23,0,1,1
"11419","Southwest Queens",4,11,23,0,2,1
"11221","Bushwick and Williamsburg",4,11,23,0,10,12
"11434","Jamaica",4,11,23,0,2,1
"11417","Southwest Queens",4,11,23,0,2,1
"11222","Greenpoint",4,11,23,0,40,35
"11451","Jamaica",4,11,23,0,2,0
"11223","Southern Brooklyn",4,11,23,0,3,1
"10302","Port Richmond",4,11,23,0,3,2
"10459","Hunts Point and Mott Haven",4,11,23,0,3,4
"10003","Lower East Side",4,11,23,0,788,843
"11224","Southern Brooklyn",4,11,23,0,3,2
"10044","Upper East Side",4,11,23,0,2,1
"10306","South Shore",4,11,23,0,3,1
"10002","Lower East Side",4,11,23,0,221,222
"10010","Gramercy Park and Murray Hill",4,11,23,0,574,595
"10019","Chelsea and Clinton",4,11,23,0,1173,1257
"11226","Flatbush",4,11,23,0,7,7
"10307","South Shore",4,11,23,0,5,7
"11217","Northwest Brooklyn",4,11,23,0,67,63
"11356","North Queens",4,11,23,0,2,1
"10021","Upper East Side",4,11,23,0,889,833
"11228","Southwest Brooklyn",4,11,23,0,2,0
"10036","Chelsea and Clinton",4,11,23,0,652,663
"11229","Southern Brooklyn",4,11,23,0,1,1
"11230","Borough Park",4,11,23,0,4,2
"11415","Southwest Queens",4,11,23,0,10,9
"10309","South Shore",4,11,23,0,3,3
"11232","Sunset Park",4,11,23,0,5,4
"10035","East Harlem",4,11,23,0,256,259
"10005","Lower Manhattan",4,11,23,0,141,143
"10020","Chelsea and Clinton",4,11,23,0,19,17
"10310","Port Richmond",4,11,23,0,3,2
"11233","Central Brooklyn",4,11,23,0,5,6
"11358","North Queens",4,11,23,0,2,1
"10037","Central Harlem",4,11,23,0,288,248
"10312","South Shore",4,11,23,0,4,3
"11235","Southern Brooklyn",4,11,23,0,6,6
"11355","North Queens",4,11,23,0,4,2
"11379","West Central Queens",4,11,23,0,1,1
"11372","West Queens",4,11,23,0,16,16
"11234","Canarsie and Flatlands",4,11,23,0,2,1
"11378","West Queens",4,11,23,0,5,3
"10038","Lower Manhattan",4,11,23,0,178,185
"10036","Chelsea and Clinton",4,11,23,0,652,663
"11249","Northwest Brooklyn",4,11,23,0,23,17
"10011","Chelsea and Clinton",4,11,23,0,831,807
"11251","Northwest Brooklyn",4,11,23,0,1,1
"11375","West Central Queens",4,11,23,0,31,33
"11252","Flatbush",4,11,23,0,2,1
"10040","Inwood and Washington Heights",4,11,23,0,15,12
"11354","North Queens",4,11,23,0,9,7
"10453","Central Bronx",4,11,23,0,6,6
"10001","Chelsea and Clinton",4,11,23,0,993,1009
"10454","Hunts Point and Mott Haven",4,11,23,0,7,7
"10022","Gramercy Park and Murray Hill",4,11,23,0,988,964
"11357","North Queens",4,11,23,0,1,0
"11370","West Queens",4,11,23,0,7,6
"10455","Hunts Point and Mott Haven",4,11,23,0,7,9
"11359","North Queens",4,11,23,0,4,4
"11427","Southeast Queens",4,11,23,0,2,0
"11436","Jamaica",4,11,23,0,3,2
"10282","Lower Manhattan",4,11,23,0,64,68
"11362","Northeast Queens",4,11,23,0,2,1
"10452","High Bridge and Morrisania",4,11,23,0,10,7
"11422","Southeast Queens",4,11,23,0,1,1
"10456","High Bridge and Morrisania",4,11,23,0,10,9
"10048","Lower Manhattan",4,11,23,0,15,9
"11366","Central Queens",4,11,23,0,1,1
"11368","West Queens",4,11,23,0,15,13
"11208","East New York and New Lots",4,11,23,0,1,1
"11369","West Queens",4,11,23,0,477,493
"10065","Upper East Side",4,11,23,0,723,709
"11433","Jamaica",4,11,23,0,2,1
"11413","Southeast Queens",4,11,23,0,1,0
"10461","Southeast Bronx",4,11,23,0,8,7
"10451","High Bridge and Morrisania",4,11,23,0,25,23
"10462","Southeast Bronx",4,11,23,0,7,7
"10314","Mid-Island",4,11,23,0,1,1
"10463","Kingsbridge and Riverdale",4,11,23,0,6,8
"10024","Upper West Side",4,11,23,0,527,542
"10069","Upper West Side",4,11,23,0,36,38
"10464","Southeast Bronx",4,11,23,0,2,0
"10465","Southeast Bronx",4,11,23,0,1,1
"10075","Upper East Side",4,11,23,0,321,317
"10039","Central Harlem",4,11,23,0,9,9
"10466","Northeast Bronx",4,11,23,0,2,1
"10467","Bronx Park and Fordham",4,11,23,0,6,5
"10107","Chelsea and Clinton",4,11,23,0,2,1
"11435","Jamaica",4,11,23,0,11,9
"10305","Stapleton and St. George",4,11,23,0,2,1
"11412","Jamaica",4,11,23,0,1,1
"10468","Bronx Park and Fordham",4,11,23,0,10,8
"11377","West Queens",4,11,23,0,51,56
"10013","Greenwich Village and Soho",4,11,23,0,447,440
"10469","Northeast Bronx",4,11,23,0,2,1
"11236","Canarsie and Flatlands",4,11,23,0,2,1
"10112","Chelsea and Clinton",4,11,23,0,23,21
"10025","Upper West Side",4,11,23,0,545,502
"11421","Southwest Queens",4,11,23,0,2,0
"10470","Northeast Bronx",4,11,23,0,1,0
"10006","Lower Manhattan",4,11,23,0,66,61
"10471","Kingsbridge and Riverdale",4,11,23,0,3,1
"10115","Upper West Side",4,11,23,0,2,2
"10472","Southeast Bronx",4,11,23,0,5,5
"10026","Central Harlem",4,11,23,0,79,78
"10473","Southeast Bronx",4,11,23,0,2,1
"10124","Chelsea and Clinton",4,11,23,0,5,5
"11426","Southeast Queens",4,11,23,0,1,1
"10474","Hunts Point and Mott Haven",4,11,23,0,2,2
"11203","Flatbush",4,11,23,0,4,2
"10475","Northeast Bronx",4,11,23,0,2,1
"10128","Upper East Side",4,11,23,0,560,542
"10027","Central Harlem",4,11,23,0,152,147
"11373","West Queens",4,11,23,0,56,50
"11001","Southeast Queens",4,11,23,0,2,1
"11003","Southeast Queens",4,12,24,0,1,1
"10027","Central Harlem",4,12,24,0,164,165
"10153","Upper East Side",4,12,24,0,15,15
"11370","West Queens",4,12,24,0,8,6
"11004","Southeast Queens",4,12,24,0,2,1
"10154","Upper East Side",4,12,24,0,15,12
"11005","Southeast Queens",4,12,24,0,3,2
"10460","Central Bronx",4,12,24,0,4,5
"11101","Northwest Queens",4,12,24,0,92,87
"10020","Chelsea and Clinton",4,12,24,0,20,18
"11102","Northwest Queens",4,12,24,0,34,37
"10014","Greenwich Village and Soho",4,12,24,0,394,387
"10028","Upper East Side",4,12,24,0,645,643
"11103","Northwest Queens",4,12,24,0,45,40
"11236","Canarsie and Flatlands",4,12,24,0,2,1
"10044","Upper East Side",4,12,24,0,2,2
"11359","North Queens",4,12,24,0,4,4
"10155","Upper East Side",4,12,24,0,23,23
"11104","Northwest Queens",4,12,24,0,24,21
"11360","North Queens",4,12,24,0,1,0
"11105","Northwest Queens",4,12,24,0,14,14
"10459","Hunts Point and Mott Haven",4,12,24,0,4,4
"10168","Chelsea and Clinton",4,12,24,0,14,12
"11435","Jamaica",4,12,24,0,10,9
"10029","East Harlem",4,12,24,0,228,221
"11106","Northwest Queens",4,12,24,0,44,42
"11428","Southeast Queens",4,12,24,0,2,1
"10203","Lower Manhattan",4,12,24,0,6,9
"10040","Inwood and Washington Heights",4,12,24,0,15,11
"11120","Northwest Queens",4,12,24,0,1,1
"10007","Lower Manhattan",4,12,24,0,187,194
"11201","Northwest Brooklyn",4,12,24,0,177,168
"10030","Central Harlem",4,12,24,0,28,23
"11412","Jamaica",4,12,24,0,1,2
"10270","Lower Manhattan",4,12,24,0,12,11
"11204","Borough Park",4,12,24,0,1,1
"10275","Lower Manhattan",4,12,24,0,2,1
"10036","Chelsea and Clinton",4,12,24,0,648,646
"11205","Northwest Brooklyn",4,12,24,0,33,31
"10451","High Bridge and Morrisania",4,12,24,0,26,23
"11206","Bushwick and Williamsburg",4,12,24,0,20,18
"11418","Southwest Queens",4,12,24,0,2,1
"10278","Lower Manhattan",4,12,24,0,3,4
"11207","East New York and New Lots",4,12,24,0,7,7
"10004","Lower Manhattan",4,12,24,0,109,111
"11223","Southern Brooklyn",4,12,24,0,2,1
"11385","West Central Queens",4,12,24,0,3,2
"10031","Inwood and Washington Heights",4,12,24,0,42,40
"11208","East New York and New Lots",4,12,24,0,1,2
"11209","Southwest Brooklyn",4,12,24,0,2,2
"10036","Chelsea and Clinton",4,12,24,0,648,646
"10280","Lower Manhattan",4,12,24,0,38,38
"11210","Flatbush",4,12,24,0,5,2
"10281","Lower Manhattan",4,12,24,0,51,39
"10309","South Shore",4,12,24,0,3,3
"11419","Southwest Queens",4,12,24,0,1,1
"11211","Greenpoint",4,12,24,0,78,68
"10017","Gramercy Park and Murray Hill",4,12,24,0,687,654
"10001","Chelsea and Clinton",4,12,24,0,969,996
"10314","Mid-Island",4,12,24,0,2,1
"11212","Central Brooklyn",4,12,24,0,2,1
"10458","Bronx Park and Fordham",4,12,24,0,11,11
"11356","North Queens",4,12,24,0,2,1
"11213","Central Brooklyn",4,12,24,0,6,8
"10282","Lower Manhattan",4,12,24,0,63,66
"11411","Southeast Queens",4,12,24,0,1,1
"10009","Lower East Side",4,12,24,0,308,319
"11214","Southwest Brooklyn",4,12,24,0,2,1
"11433","Jamaica",4,12,24,0,2,1
"11215","Northwest Brooklyn",4,12,24,0,39,37
"10301","Stapleton and St. George",4,12,24,0,1,0
"10018","Chelsea and Clinton",4,12,24,0,567,536
"10033","Inwood and Washington Heights",4,12,24,0,24,24
"11216","Central Brooklyn",4,12,24,0,18,19
"10302","Port Richmond",4,12,24,0,3,2
"11217","Northwest Brooklyn",4,12,24,0,65,64
"10032","Inwood and Washington Heights",4,12,24,0,48,46
"11368","West Queens",4,12,24,0,17,13
"11432","Jamaica",4,12,24,0,4,4
"11218","Borough Park",4,12,24,0,4,5
"10303","Port Richmond",4,12,24,0,1,1
"11229","Southern Brooklyn",4,12,24,0,1,1
"11219","Borough Park",4,12,24,0,1,1
"10304","Stapleton and St. George",4,12,24,0,2,2
"11220","Sunset Park",4,12,24,0,2,2
"11421","Southwest Queens",4,12,24,0,2,1
"10034","Inwood and Washington Heights",4,12,24,0,24,24
"10454","Hunts Point and Mott Haven",4,12,24,0,6,7
"11221","Bushwick and Williamsburg",4,12,24,0,9,11
"11377","West Queens",4,12,24,0,50,51
"11378","West Queens",4,12,24,0,5,4
"11222","Greenpoint",4,12,24,0,39,35
"10452","High Bridge and Morrisania",4,12,24,0,8,8
"11426","Southeast Queens",4,12,24,0,1,1
"10305","Stapleton and St. George",4,12,24,0,2,1
"11439","Jamaica",4,12,24,0,3,2
"11224","Southern Brooklyn",4,12,24,0,3,2
"10306","South Shore",4,12,24,0,3,1
"11365","Central Queens",4,12,24,0,1,2
"10035","East Harlem",4,12,24,0,288,296
"11226","Flatbush",4,12,24,0,7,7
"11374","West Central Queens",4,12,24,0,7,6
"10307","South Shore",4,12,24,0,5,7
"11434","Jamaica",4,12,24,0,2,1
"11417","Southwest Queens",4,12,24,0,1,1
"10308","South Shore",4,12,24,0,4,3
"11231","Northwest Brooklyn",4,12,24,0,40,36
"10048","Lower Manhattan",4,12,24,0,14,10
"11230","Borough Park",4,12,24,0,4,3
"10019","Chelsea and Clinton",4,12,24,0,1204,1285
"10002","Lower East Side",4,12,24,0,219,223
"11232","Sunset Park",4,12,24,0,4,5
"11423","Jamaica",4,12,24,0,1,2
"11422","Southeast Queens",4,12,24,0,1,1
"11366","Central Queens",4,12,24,0,2,1
"11233","Central Brooklyn",4,12,24,0,5,7
"10310","Port Richmond",4,12,24,0,3,3
"11373","West Queens",4,12,24,0,57,58
"11379","West Central Queens",4,12,24,0,2,2
"11362","Northeast Queens",4,12,24,0,2,2
"10312","South Shore",4,12,24,0,4,4
"10037","Central Harlem",4,12,24,0,305,264
"10022","Gramercy Park and Murray Hill",4,12,24,0,1025,1023
"11237","Bushwick and Williamsburg",4,12,24,0,11,10
"11225","Flatbush",4,12,24,0,4,7
"11239","Canarsie and Flatlands",4,12,24,0,2,3
"10010","Gramercy Park and Murray Hill",4,12,24,0,589,618
"11251","Northwest Brooklyn",4,12,24,0,1,1
"10003","Lower East Side",4,12,24,0,789,858
"11369","West Queens",4,12,24,0,488,500
"10005","Lower Manhattan",4,12,24,0,143,141
"11252","Flatbush",4,12,24,0,2,1
"11354","North Queens",4,12,24,0,8,7
"10453","Central Bronx",4,12,24,0,7,6
"11355","North Queens",4,12,24,0,4,3
"10038","Lower Manhattan",4,12,24,0,198,199
"11413","Southeast Queens",4,12,24,0,2,1
"11357","North Queens",4,12,24,0,1,1
"10011","Chelsea and Clinton",4,12,24,0,835,835
"10455","Hunts Point and Mott Haven",4,12,24,0,9,9
"11429","Southeast Queens",4,12,24,0,2,1
"11414","Southwest Queens",4,12,24,0,1,1
"11234","Canarsie and Flatlands",4,12,24,0,2,1
"11238","Central Brooklyn",4,12,24,0,30,28
"11436","Jamaica",4,12,24,0,3,2
"10016","Gramercy Park and Murray Hill",4,12,24,0,1062,1087
"11364","Northeast Queens",4,12,24,0,1,1
"11361","Northeast Queens",4,12,24,0,2,1
"11430","JFK Airport",4,12,24,0,964.110209081,987.817837174
"10473","Southeast Bronx",4,12,24,0,2,2
"11367","Central Queens",4,12,24,0,3,1
"10021","Upper East Side",4,12,24,0,878,836
"10023","Upper West Side",4,12,24,0,780,850
"10012","Greenwich Village and Soho",4,12,24,0,479,511
"11372","West Queens",4,12,24,0,14,15
"11420","Southwest Queens",4,12,24,0,2,2
"10065","Upper East Side",4,12,24,0,722,702
"10461","Southeast Bronx",4,12,24,0,10,7
"10462","Southeast Bronx",4,12,24,0,7,7
"10069","Upper West Side",4,12,24,0,34,36
"10463","Kingsbridge and Riverdale",4,12,24,0,6,8
"10039","Central Harlem",4,12,24,0,10,9
"10464","Southeast Bronx",4,12,24,0,2,1
"10075","Upper East Side",4,12,24,0,326,322
"10024","Upper West Side",4,12,24,0,538,552
"11375","West Central Queens",4,12,24,0,28,32
"10465","Southeast Bronx",4,12,24,0,1,1
"10466","Northeast Bronx",4,12,24,0,2,1
"10107","Chelsea and Clinton",4,12,24,0,2,1
"11203","Flatbush",4,12,24,0,3,2
"10467","Bronx Park and Fordham",4,12,24,0,5,6
"10468","Bronx Park and Fordham",4,12,24,0,9,8
"10469","Northeast Bronx",4,12,24,0,2,1
"10112","Chelsea and Clinton",4,12,24,0,24,21
"10025","Upper West Side",4,12,24,0,537,506
"11371","La Guardia Airport",4,12,24,0,35,23
"11358","North Queens",4,12,24,0,2,2
"10470","Northeast Bronx",4,12,24,0,1,1
"11249","Northwest Brooklyn",4,12,24,0,22,17
"11451","Jamaica",4,12,24,0,2,1
"11235","Southern Brooklyn",4,12,24,0,6,7
"10013","Greenwich Village and Soho",4,12,24,0,447,456
"10115","Upper West Side",4,12,24,0,2,2
"11416","Southwest Queens",4,12,24,0,1,1
"10457","Central Bronx",4,12,24,0,9,8
"10471","Kingsbridge and Riverdale",4,12,24,0,3,2
"10456","High Bridge and Morrisania",4,12,24,0,11,9
"10006","Lower Manhattan",4,12,24,0,71,65
"11228","Southwest Brooklyn",4,12,24,0,1,1
"10472","Southeast Bronx",4,12,24,0,6,5
"10124","Chelsea and Clinton",4,12,24,0,5,5
"11415","Southwest Queens",4,12,24,0,10,9
"10474","Hunts Point and Mott Haven",4,12,24,0,1,2
"10026","Central Harlem",4,12,24,0,78,78
"10475","Northeast Bronx",4,12,24,0,2,1
"11363","Northeast Queens",4,12,24,0,2,1
"11427","Southeast Queens",4,12,24,0,2,1
"11001","Southeast Queens",4,12,24,0,2,1
"10128","Upper East Side",4,12,24,0,549,533
"11229","Southern Brooklyn",4,13,25,0,1,0
"11003","Southeast Queens",4,13,25,0,2,0
"10007","Lower Manhattan",4,13,25,0,186,192
"10153","Upper East Side",4,13,25,0,24,18
"11004","Southeast Queens",4,13,25,0,2,0
"10027","Central Harlem",4,13,25,0,168,164
"11451","Jamaica",4,13,25,0,2,0
"11375","West Central Queens",4,13,25,0,36,38
"11005","Southeast Queens",4,13,25,0,3,1
"11101","Northwest Queens",4,13,25,0,94,88
"10154","Upper East Side",4,13,25,0,17,12
"10001","Chelsea and Clinton",4,13,25,0,955,958
"11102","Northwest Queens",4,13,25,0,32,36
"11232","Sunset Park",4,13,25,0,4,4
"11103","Northwest Queens",4,13,25,0,49,41
"10155","Upper East Side",4,13,25,0,21,20
"10028","Upper East Side",4,13,25,0,645,626
"11104","Northwest Queens",4,13,25,0,23,20
"11432","Jamaica",4,13,25,0,5,3
"11439","Jamaica",4,13,25,0,3,2
"11105","Northwest Queens",4,13,25,0,14,13
"10016","Gramercy Park and Murray Hill",4,13,25,0,1054,1041
"10168","Chelsea and Clinton",4,13,25,0,9,11
"11106","Northwest Queens",4,13,25,0,45,39
"10203","Lower Manhattan",4,13,25,0,6,8
"11120","Northwest Queens",4,13,25,0,1,0
"10029","East Harlem",4,13,25,0,234,229
"11373","West Queens",4,13,25,0,64,67
"11426","Southeast Queens",4,13,25,0,2,0
"11201","Northwest Brooklyn",4,13,25,0,177,165
"10270","Lower Manhattan",4,13,25,0,13,11
"11203","Flatbush",4,13,25,0,3,1
"10307","South Shore",4,13,25,0,5,6
"11236","Canarsie and Flatlands",4,13,25,0,2,0
"11204","Borough Park",4,13,25,0,1,0
"11435","Jamaica",4,13,25,0,11,8
"11423","Jamaica",4,13,25,0,1,1
"10030","Central Harlem",4,13,25,0,28,23
"11371","La Guardia Airport",4,13,25,0,34,27
"11205","Northwest Brooklyn",4,13,25,0,33,30
"10275","Lower Manhattan",4,13,25,0,2,0
"11385","West Central Queens",4,13,25,0,3,2
"11362","Northeast Queens",4,13,25,0,2,1
"11370","West Queens",4,13,25,0,8,6
"10017","Gramercy Park and Murray Hill",4,13,25,0,656,608
"11206","Bushwick and Williamsburg",4,13,25,0,19,16
"10009","Lower East Side",4,13,25,0,295,294
"10005","Lower Manhattan",4,13,25,0,135,135
"10023","Upper West Side",4,13,25,0,786,809
"10278","Lower Manhattan",4,13,25,0,3,3
"11207","East New York and New Lots",4,13,25,0,7,7
"10010","Gramercy Park and Murray Hill",4,13,25,0,585,606
"11429","Southeast Queens",4,13,25,0,2,0
"10031","Inwood and Washington Heights",4,13,25,0,43,41
"10048","Lower Manhattan",4,13,25,0,15,9
"11209","Southwest Brooklyn",4,13,25,0,3,2
"10280","Lower Manhattan",4,13,25,0,40,38
"10456","High Bridge and Morrisania",4,13,25,0,9,8
"11210","Flatbush",4,13,25,0,5,1
"11211","Greenpoint",4,13,25,0,77,66
"10032","Inwood and Washington Heights",4,13,25,0,46,45
"11213","Central Brooklyn",4,13,25,0,7,7
"10282","Lower Manhattan",4,13,25,0,66,67
"11214","Southwest Brooklyn",4,13,25,0,2,0
"10018","Chelsea and Clinton",4,13,25,0,561,515
"11215","Northwest Brooklyn",4,13,25,0,38,37
"10301","Stapleton and St. George",4,13,25,0,1,0
"11216","Central Brooklyn",4,13,25,0,16,18
"11414","Southwest Queens",4,13,25,0,2,0
"11217","Northwest Brooklyn",4,13,25,0,61,60
"10033","Inwood and Washington Heights",4,13,25,0,26,24
"10302","Port Richmond",4,13,25,0,3,1
